amount_requested,days_since_incident,prior_claims_count,doc_confidence_score,consistency_score,has_police_report,has_medical_certificate,has_death_certificate,has_repair_estimate,document_count,policy_number_extracted,amount_vs_policy_limit_ratio,incident_on_weekend,submission_within_7_days,name_mismatch,date_mismatch,decision,claim_type_Multi-vehicle Collision,claim_type_Parked Car,claim_type_Single Vehicle Collision,claim_type_Vehicle Theft
40000.0,45,1,0.9011805578241082,0.7862927444058313,0,0,0,0,0,1,5.1271,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,1,0.959980729066324,0.8021597210289014,0,0,0,1,1,1,7.1198,1,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.7425928439916301,0.6537756423711306,0,0,0,1,1,1,5.8193,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.7666230496943732,0.7681821970271044,0,0,0,0,0,1,7.4671,0,0,0,0,ESCALATE,0,0,1,0
40000.0,45,3,0.7311224115374644,0.7547979239234313,0,0,0,1,1,1,6.1283,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,5,0.7404951357766745,0.7406754011461798,0,0,0,1,1,1,6.0403,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.8486493504109276,0.95491946796968,1,0,1,1,3,1,6.953,0,0,0,0,REJECT,0,0,1,0
40000.0,0,0,0.7931419851005646,0.6237205732849331,0,0,0,0,0,1,5.4186,0,1,1,0,REJECT,1,0,0,0
40000.0,45,1,0.8227201234627589,0.9888588731589387,0,0,0,0,0,1,1.8468,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.9849220512202779,0.6032987301092544,0,0,0,1,1,1,1.1223,1,0,0,0,APPROVE,0,0,0,1
40000.0,45,3,0.7454442608608249,0.9782376055799236,0,0,0,1,1,1,2.8687,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.8568355005314419,0.8192190011354175,0,0,0,1,1,1,6.608,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.7286726349655588,0.8809780977600463,0,0,0,1,1,1,0.6628,0,0,0,1,ESCALATE,1,0,0,0
70000.0,45,5,0.7923639308465248,0.6748531398780493,0,0,0,1,1,1,1.6253,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.8529825178656336,0.8616846156066428,0,0,0,1,1,1,1.2959,0,0,1,0,APPROVE,0,0,1,0
40000.0,45,1,0.9745232063299479,0.9527830674110931,0,0,0,1,1,1,0.7788,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.81345618417221,0.6557920559334606,0,0,0,1,1,1,6.5771,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.7188229419022542,0.6508326449093159,0,0,0,1,1,1,2.5969,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,5,0.8125668199084919,0.7215911636597891,0,0,0,1,1,1,5.9669,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.7422649410034535,0.6646903569901592,0,0,0,1,1,1,1.5643,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.7666969878545191,0.6442583392373388,0,0,0,0,0,1,3.567,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.8792462807178472,0.8713276143941167,0,0,0,0,0,1,1.3735,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.7195529211990677,0.6855306455649963,0,0,0,0,0,1,0.5186,0,0,0,0,APPROVE,0,0,1,0
50000.0,0,1,0.8347698893125108,0.8668059597607944,0,0,0,1,1,1,5.0987,0,1,0,1,ESCALATE,1,0,0,0
40000.0,45,1,0.8767438599431217,0.9447716908463265,0,0,0,1,1,1,4.1074,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,1,0.8223389337865741,0.8608099165652001,0,0,0,0,0,1,3.6248,1,0,1,0,APPROVE,1,0,0,0
40000.0,45,5,0.7055466416808818,0.6477468279661603,0,0,0,1,1,1,1.0899,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.9858006135018309,0.829431029618978,0,0,0,1,1,1,4.9115,1,0,1,0,APPROVE,1,0,0,0
40000.0,45,3,0.8064635725287552,0.7574514736846203,0,0,0,1,1,1,6.35,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.9257873842106474,0.7373483746889979,0,0,0,1,1,1,1.0043,0,0,0,1,ESCALATE,1,0,0,0
40000.0,45,0,0.7944374827343614,0.7274125874519328,0,0,0,0,0,1,3.6009,0,0,0,0,ESCALATE,0,0,1,0
40000.0,45,0,0.8377548595280915,0.9717728895278582,1,0,0,1,2,1,2.8367,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.8126544563571889,0.897002982671091,0,0,0,1,1,1,7.1891,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,5,0.7993363765577862,0.653539515832118,0,0,0,0,0,1,2.4699,1,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.7063368993902558,0.7904021918929856,0,0,0,1,1,1,7.5821,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,0,0.804406071977806,0.7272892301015679,0,0,0,1,1,1,6.713,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.9579520972158637,0.9911753250183832,1,0,0,1,2,1,1.2512,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.9002140681921682,0.9912115891812678,0,0,0,0,0,1,4.1048,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.7421726291376776,0.727813789733214,0,0,0,1,1,1,5.3675,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.8714349513405943,0.7408452464581818,0,0,0,1,1,1,4.948,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.9587469493851728,0.8397656828546183,0,0,0,1,1,1,5.5942,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.9030098718798081,0.7917228057310001,0,0,0,0,0,1,3.6973,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.743118473783442,0.6852403488633766,0,0,0,1,1,1,7.2856,0,0,0,1,APPROVE,1,0,0,0
40000.0,45,0,0.951671424053004,0.8641648667954445,0,0,0,1,1,1,2.5277,0,0,0,0,APPROVE,1,0,0,0
70000.0,45,0,0.7874477638537709,0.7336514575500954,0,0,0,0,0,1,1.2058,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,0,0.8316820818505791,0.8614865993328671,0,0,0,0,0,1,7.8348,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.8525814003098524,0.7534726089311199,0,0,0,1,1,1,5.3897,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.9466469152696766,0.8800839575425086,0,0,0,0,0,1,5.444,0,0,0,0,REJECT,1,0,0,0
40000.0,45,1,0.9701661735928218,0.8671197883558601,0,0,0,1,1,1,6.6314,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.9695993345592613,0.8035251023684002,0,0,0,1,1,1,3.6608,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.7023067125707767,0.8818959962843322,0,0,0,1,1,1,3.3968,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.9673476608197826,0.7843862704928061,0,0,0,1,1,1,7.6186,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.7157722201404559,0.6464553198600491,0,0,0,1,1,1,3.4009,1,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.7770743604770562,0.6728425013349418,0,0,0,1,1,1,1.0886,1,0,0,0,ESCALATE,1,0,0,0
40000.0,45,0,0.8493464778710715,0.6983972536662452,0,0,0,1,1,1,2.8087,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.8391784498112742,0.6252915712902786,0,0,0,0,0,1,7.0516,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.8753658402273437,0.884552488252268,0,0,0,1,1,1,1.2122,0,0,1,0,ESCALATE,0,0,1,0
40000.0,45,3,0.8390394063337316,0.7469560907326473,0,0,0,1,1,1,5.8753,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,1,0.970968947095722,0.6374093185307989,0,0,0,1,1,1,2.498,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,1,0.7697591659822302,0.9279832482902322,0,0,0,1,1,1,6.0933,0,0,0,0,ESCALATE,0,0,1,0
40000.0,45,3,0.7794671612711609,0.8734617137854299,0,0,0,0,0,1,4.3592,0,0,0,1,APPROVE,0,0,1,0
40000.0,45,3,0.9670140013509863,0.7808896948510804,0,0,0,1,1,1,5.2743,0,0,0,0,ESCALATE,0,0,1,0
40000.0,45,3,0.7222544589861243,0.6989701340370937,0,0,0,0,0,1,2.324,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,1,0.8767726383523948,0.6606983575171387,0,1,0,1,2,1,1.7609,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.8977034260990271,0.7833496767020248,0,0,0,1,1,1,0.9748,0,0,0,0,ESCALATE,0,0,1,0
40000.0,45,1,0.8466070997946245,0.9540982972042249,0,0,0,1,1,1,6.6918,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.9013272448587097,0.675358129308788,0,0,0,1,1,1,5.8286,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,1,0.7500988473434704,0.8274636915965952,0,0,0,0,0,1,2.7001,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.9472633475037465,0.9846743980889023,0,0,0,0,0,1,6.7769,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.7406074499462668,0.8548466299058451,1,0,0,0,1,1,6.7527,0,0,0,0,ESCALATE,0,0,1,0
40000.0,45,0,0.8162356088515674,0.7759858920623474,0,0,0,0,0,1,1.5332,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,1,0.7218247043793796,0.8865491891755634,0,0,0,1,1,1,5.8527,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.8581112128570461,0.9298311676074826,0,0,0,0,0,1,2.6921,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.8942262841534353,0.8362065191547369,0,0,0,1,1,1,4.0039,0,0,0,0,APPROVE,0,0,1,0
50000.0,45,3,0.9729542741776342,0.9487329435971971,0,0,0,1,1,1,3.7261,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.9144074968098402,0.805836703750295,0,0,0,1,1,1,5.0014,0,0,0,0,ESCALATE,0,0,1,0
40000.0,45,0,0.8569198457717038,0.9320116008825027,0,0,0,1,1,1,3.1035,0,0,0,0,REJECT,0,0,1,0
40000.0,45,0,0.9704589349793968,0.980807696162278,0,0,0,1,1,1,1.0494,0,0,0,0,ESCALATE,0,0,1,0
40000.0,45,0,0.8387466830318542,0.8004973868094069,0,0,0,1,1,1,5.5449,0,0,0,1,APPROVE,1,0,0,0
40000.0,45,3,0.8627496393986721,0.84200068623413,0,0,0,1,1,1,7.7043,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.8728685730243277,0.843787017179934,0,0,0,1,1,1,5.509,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.8188941205071043,0.9125739454393162,0,0,0,1,1,1,4.547,0,0,0,0,REJECT,1,0,0,0
40000.0,45,1,0.943159980264089,0.9291863360709691,0,0,0,0,0,1,1.7272,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.7537010222650671,0.6108917264824243,0,0,1,1,2,1,5.1888,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.8609042352077663,0.8933438256361551,0,0,0,1,1,1,5.0832,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.9094476442942863,0.913526097852095,0,0,0,1,1,1,5.1406,0,0,1,0,APPROVE,0,0,1,0
40000.0,45,0,0.9621530898442074,0.8801717757832948,0,0,0,0,0,1,7.1923,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.9563363349659407,0.8854782637292384,0,0,0,1,1,1,5.8724,0,0,0,1,APPROVE,1,0,0,0
40000.0,45,0,0.8475346839347411,0.6165611436737077,0,0,0,1,1,1,6.3755,1,0,0,0,ESCALATE,0,0,1,0
40000.0,45,3,0.886516820837369,0.7768154647795624,0,0,0,0,0,1,2.85,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.8143289434774973,0.9272718598886962,0,0,0,1,1,1,2.5278,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,0,0.835771551235258,0.9736028565180415,0,0,0,1,1,1,2.0509,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.9628170798461844,0.691787168228774,0,0,0,1,1,1,6.3378,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.9699041580258174,0.831677976141118,0,0,0,1,1,1,5.7394,0,0,0,0,REJECT,1,0,0,0
40000.0,45,0,0.9596700768394357,0.9217320958202335,0,0,0,0,0,1,3.0657,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,0,0.7401275499259551,0.9009630571436743,0,0,0,0,0,1,1.5583,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.9465243661858844,0.8475560467920317,0,0,0,0,0,1,6.85,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.9750254819962293,0.6074764753048001,0,0,0,1,1,1,3.3821,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.8047624114263453,0.8895543360446263,0,0,0,1,1,1,1.9231,0,0,1,0,ESCALATE,1,0,0,0
40000.0,45,0,0.8504074239322841,0.909297001311526,0,0,0,1,1,1,1.5831,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,1,0.9259376241857687,0.8891398026502539,0,0,0,0,0,1,7.3976,1,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.8630026598940381,0.9063236645959827,0,0,0,1,1,1,1.4762,1,0,0,1,APPROVE,0,0,1,0
40000.0,45,0,0.9881102212948123,0.7723659570715441,0,0,0,0,0,1,3.1976,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.8321568758954803,0.9975008583701563,0,0,0,1,1,1,5.2414,0,0,1,0,APPROVE,0,0,1,0
40000.0,45,3,0.9070433862501395,0.9083147663490636,0,0,0,1,1,1,3.5606,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.9298514306569978,0.8314720021119942,0,0,0,1,1,1,4.081,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.8432891205699474,0.9736765078986496,0,0,0,0,0,1,6.5197,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,0,0.948525303656299,0.9632793357832073,0,0,0,1,1,1,7.9943,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.8583848314500869,0.9258268261337059,0,0,1,1,2,1,4.0041,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.819378731072473,0.8254779675935066,0,0,0,0,0,1,3.3412,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.7312688654170646,0.8108404076586854,0,0,0,1,1,1,3.5507,1,0,0,0,ESCALATE,1,0,0,0
40000.0,45,0,0.814089937141623,0.7314831727898083,0,0,0,1,1,1,3.2683,0,0,1,0,APPROVE,1,0,0,0
40000.0,45,0,0.9128415718726524,0.7003511916415793,0,0,0,1,1,1,4.0533,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.9671730593872311,0.8049438067900346,0,0,0,0,0,1,2.9983,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.77298702711949,0.8311127046847895,0,0,1,0,1,1,3.9696,1,0,0,0,ESCALATE,1,0,0,0
40000.0,45,0,0.8030183000258457,0.6978105725835382,0,0,0,1,1,1,7.5909,1,0,0,0,ESCALATE,1,0,0,0
40000.0,45,5,0.7446486882902835,0.9690404974613915,0,0,0,1,1,1,2.6466,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.900309639326401,0.8229095986937274,0,0,0,1,1,1,5.3891,1,0,0,1,APPROVE,0,0,1,0
40000.0,45,0,0.9784546447028784,0.8106021301528586,0,0,0,1,1,1,4.152,1,0,0,0,ESCALATE,1,0,0,0
40000.0,45,1,0.8858761437559709,0.7742553553464561,0,0,0,1,1,1,5.993,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.8789521937018057,0.6232285182867442,0,0,0,1,1,1,4.0422,0,0,0,1,APPROVE,1,0,0,0
40000.0,45,3,0.8605120798451258,0.9529605337839397,1,1,0,0,2,1,1.7041,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.7256521647988056,0.7267976905772119,0,0,0,0,0,1,7.0431,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.9115561096645213,0.8569841337873177,0,0,0,0,0,1,5.5683,1,0,0,0,APPROVE,0,0,1,0
40000.0,45,1,0.8745943676293118,0.8429734235880142,0,0,0,1,1,1,4.444,0,0,0,0,APPROVE,1,0,0,0
50000.0,45,3,0.8918282629683232,0.8337947301538107,0,0,0,0,0,1,6.7331,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.9606552169779523,0.8102848808046337,0,0,0,1,1,1,7.8214,0,0,0,1,APPROVE,0,0,1,0
40000.0,45,3,0.9273486282476952,0.6725759333725312,0,0,0,1,1,1,3.5705,1,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.9264654231248125,0.7122422964191862,0,0,0,1,1,1,3.148,1,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.9688832929750109,0.80967522850812,0,0,0,0,0,1,6.1519,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.9870811359242699,0.9157369806387704,0,0,0,1,1,1,3.9095,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,5,0.8685719922687073,0.7727955882601675,0,0,0,0,0,1,1.1433,0,0,0,1,APPROVE,0,0,1,0
40000.0,45,0,0.731575668649038,0.6815690212184523,0,0,0,1,1,1,3.1581,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,5,0.8331476732548765,0.6351777699221703,0,0,0,1,1,1,6.5647,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.9284043324738769,0.8652044013976097,0,0,0,1,1,1,5.8002,0,0,1,0,APPROVE,0,0,0,1
40000.0,45,0,0.7080403441809362,0.7693359882484658,0,0,0,1,1,1,6.9713,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,5,0.7164973571232832,0.6501483570490567,0,0,0,0,0,1,1.5997,0,0,0,0,ESCALATE,0,0,1,0
70000.0,45,0,0.7194757568910182,0.8697867519947935,0,0,0,1,1,1,2.3294,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.9120003699152102,0.6830314923417493,0,0,0,1,1,1,2.1105,0,0,0,0,APPROVE,0,0,0,1
40000.0,45,1,0.8453383222833198,0.8036064193214708,0,0,0,1,1,1,7.785,0,0,0,1,APPROVE,1,0,0,0
40000.0,45,3,0.8069804036209721,0.7224751900307442,0,0,0,1,1,1,1.7669,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.7306289431259034,0.9726760257736001,0,0,0,1,1,1,4.9845,1,0,0,0,ESCALATE,1,0,0,0
40000.0,45,0,0.9123496725597078,0.6913152265084662,0,0,0,1,1,1,5.2469,0,0,1,0,ESCALATE,0,0,1,0
40000.0,45,1,0.7930957450597609,0.7679674086168113,0,0,0,0,0,1,5.1417,0,0,0,0,REJECT,1,0,0,0
40000.0,45,5,0.7769439803187534,0.9837974387312023,0,0,0,0,0,1,5.6875,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,1,0.8891725684505297,0.7274900719753261,0,0,0,1,1,1,4.1294,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.8621131588530841,0.8578372652044,0,0,0,1,1,1,1.1277,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,0,0.8050990861258575,0.7266908174825301,0,0,0,1,1,1,5.7593,1,0,0,0,ESCALATE,1,0,0,0
40000.0,45,1,0.8860313665336206,0.6442699916468996,0,0,0,0,0,1,2.6083,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,0,0.7786542409113942,0.851018893073717,0,0,0,1,1,1,1.069,1,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.9305007758652548,0.9664126141141361,0,0,0,1,1,1,1.7734,0,0,0,0,ESCALATE,0,0,1,0
40000.0,45,0,0.7665024955892196,0.7810258668936367,0,0,0,1,1,1,2.6541,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.7460629316607845,0.8504706170769869,0,0,0,0,0,1,3.7433,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.9269074287546737,0.8435593653026492,0,0,0,1,1,1,6.9599,0,0,0,1,APPROVE,0,0,0,1
40000.0,45,3,0.9052886889024006,0.7660358810511504,0,0,0,0,0,1,4.5238,0,0,0,0,ESCALATE,0,0,1,0
40000.0,45,1,0.7529653029535215,0.8459586555058922,0,0,0,1,1,1,4.0398,1,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.7337112682800819,0.7037272337675888,0,0,0,0,0,1,1.9344,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.9431357356611407,0.7512151618412208,0,0,0,0,0,1,7.6945,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,1,0.9252135598370395,0.77692754254495,0,0,0,0,0,1,7.3139,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.7949046383729026,0.9456034734249922,0,0,0,1,1,1,6.6206,0,0,0,1,APPROVE,0,0,1,0
40000.0,45,0,0.8908772483818763,0.739333157933302,0,0,0,1,1,1,2.9236,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,5,0.7360064540988651,0.8540548192463305,0,0,0,0,0,1,4.7122,0,0,0,1,ESCALATE,1,0,0,0
40000.0,45,0,0.8470438211238266,0.6853615349675595,0,0,0,0,0,1,3.4164,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.7054317846975218,0.7010278916215706,0,0,0,1,1,1,3.5219,1,0,0,0,ESCALATE,0,0,1,0
40000.0,45,1,0.8135645454672511,0.859371550183991,1,0,0,1,2,1,1.041,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.7217044182267074,0.9049239709466415,0,0,0,1,1,1,1.5503,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.837792682245496,0.7848468706105126,0,0,0,1,1,1,7.7088,0,0,0,1,APPROVE,1,0,0,0
40000.0,45,0,0.8222876775873393,0.7340398787111067,0,0,0,1,1,1,5.0756,0,0,0,0,APPROVE,1,0,0,0
70000.0,45,1,0.8288716577250362,0.964108622372909,0,0,0,1,1,1,0.5473,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,5,0.7131460775939182,0.6543231260196171,0,0,0,1,1,1,6.5689,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,5,0.8048687389717314,0.8882856950597389,0,0,0,1,1,1,1.1528,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.9193803162389758,0.8760682998988412,0,0,0,0,0,1,5.8112,1,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.8069851682725497,0.8760980650911177,0,0,0,1,1,1,5.1564,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.9073998662567784,0.9741681777694098,0,0,0,1,1,1,0.9721,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.8071488298537826,0.8912761203923169,0,0,0,0,0,1,4.482,1,0,0,0,ESCALATE,1,0,0,0
40000.0,45,1,0.822739438032154,0.7206260757638336,0,0,0,1,1,1,0.8558,0,0,0,0,ESCALATE,1,0,0,0
50000.0,45,0,0.8635287127204871,0.7413636896929237,0,0,0,1,1,1,0.9829,1,0,0,0,ESCALATE,1,0,0,0
40000.0,45,1,0.9756977616740539,0.7564443892799577,0,0,0,1,1,1,0.8838,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,1,0.73156952952753,0.6123234696392424,0,0,0,1,1,1,2.4158,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.7095449929117403,0.9654041261633028,0,0,0,0,0,1,6.5133,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.8763075833049131,0.6294210415459215,0,0,0,1,1,1,3.2184,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.9752381557892436,0.8799177128389886,0,0,0,1,1,1,5.2965,0,0,0,0,ESCALATE,0,0,1,0
40000.0,45,0,0.9870197084408673,0.8920644019373247,0,0,0,1,1,1,1.4364,1,0,0,1,APPROVE,1,0,0,0
40000.0,45,3,0.8404076317436805,0.9374860202522158,0,0,0,1,1,1,7.4965,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.8357436701146785,0.821344902238209,0,0,0,1,1,1,4.2818,0,0,0,0,REJECT,0,0,1,0
40000.0,45,1,0.8870394935161069,0.8901057695426147,0,0,0,1,1,1,0.6845,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.8611340795894412,0.7210891697863804,1,0,0,0,1,1,4.5305,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.8838855367080942,0.898233604365116,0,0,0,1,1,1,1.884,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,1,0.9534598334059894,0.7373662949047544,0,0,0,1,1,1,1.9686,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.9164287891514067,0.9611353913706784,0,0,0,1,1,1,5.0028,0,0,0,0,REJECT,1,0,0,0
40000.0,45,1,0.8440944435891706,0.6653527231065531,0,0,0,1,1,1,2.1979,1,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.8339406931100491,0.7263029242695814,0,0,0,1,1,1,2.1049,0,0,0,1,APPROVE,1,0,0,0
40000.0,45,1,0.8854845070688037,0.7995077806220523,0,0,0,0,0,1,4.5572,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.8321548224818862,0.9103402228592391,0,0,0,1,1,1,2.2659,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,3,0.8327560118670355,0.8995196420412128,0,0,0,1,1,1,1.3288,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.7047287115180864,0.6842867497298014,0,0,0,1,1,1,3.5619,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,5,0.7504785998481194,0.6576942786447185,0,0,0,0,0,1,0.89,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,0,0.8416689555987684,0.7215878417176393,0,0,0,0,0,1,7.2899,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.9385695031246071,0.793501660670361,0,0,0,0,0,1,3.8865,0,0,0,0,APPROVE,0,0,1,0
70000.0,45,0,0.780830831950866,0.8156020179303003,0,0,0,1,1,1,0.5982,1,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.8515665956080332,0.7716550363821116,0,0,0,1,1,1,2.1849,0,0,0,0,APPROVE,0,0,1,0
40000.0,45,1,0.8000390045801773,0.8652360466592028,0,0,0,0,0,1,7.6836,0,0,0,0,ESCALATE,1,0,0,0
40000.0,45,3,0.7303931569664808,0.771023577438895,0,0,0,1,1,1,4.2229,1,0,0,0,ESCALATE,1,0,0,0
40000.0,45,0,0.9779065600906771,0.9785316039755179,0,0,0,0,0,1,3.1917,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,0,0.9478554223725875,0.7043875391926144,0,0,0,0,0,1,2.8633,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.7227628030954029,0.8509488482680378,0,0,0,1,1,1,3.6273,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,3,0.9087383061158025,0.8445511754640527,0,0,0,1,1,1,2.0882,0,0,0,0,APPROVE,1,0,0,0
40000.0,45,5,0.800798172263675,0.7126298887529137,0,0,0,1,1,1,6.1185,1,0,1,0,APPROVE,0,0,1,0
40000.0,45,5,0.9885064440479199,0.764675049805611,0,0,0,1,1,1,4.3123,0,0,0,1,ESCALATE,0,0,1,0
